Source,Target,Weight,Type
"Authority","Power",6.0,undirected
"Authority","Reality",5.0,undirected
"Authority","Science",1.0,undirected
"Authority","Spirit",1.0,undirected
"Authority","Substance",2.0,undirected
"Authority","Trust",1.0,undirected
"Authority","Unity",1.0,undirected
"Authority","World",1.0,undirected
"Beauty","Being",2.0,undirected
"Beauty","Comedy",2.0,undirected
"Beauty","Confession",1.0,undirected
"Beauty","Consciousness",2.0,undirected
"Beauty","Content",1.0,undirected
"Beauty","Death",1.0,undirected
"Beauty","Essence",1.0,undirected
"Beauty","Existence",1.0,undirected
"Beauty","Hero",1.0,undirected
"Beauty","Individuality",2.0,undirected
"Beauty","Knowledge",1.0,undirected
"Beauty","Life",3.0,undirected
"Beauty","Notion",1.0,undirected
"Beauty","Soul",1.0,undirected
"Beauty","Spirit",1.0,undirected
"Beauty","Understanding",1.0,undirected
"Beauty","Utterance",1.0,undirected
"Beauty","Wickedness",1.0,undirected
"Beauty","Work",1.0,undirected
"Being","bondsman",4.0,undirected
"Being","Brother",4.0,undirected
"Being","Certainty",80.0,undirected
"Being","Character",35.0,undirected
"Being","Children",1.0,undirected
"Being","Cognition",4.0,undirected
"Being","Cohesion",1.0,undirected
"Being","Comedy",1.0,undirected
"Being","Commandment",3.0,undirected
"Being","Communion",2.0,undirected
"Being","Community",16.0,undirected
"Being","Concealment",4.0,undirected
"Being","Conception",2.0,undirected
"Being","Confession",1.0,undirected
"Being","Consciousness",558.0,undirected
"Being","Contemplation",1.0,undirected
"Being","Content",87.0,undirected
"Being","Contingency",4.0,undirected
"Being","Continuity",1.0,undirected
"Being","Contradiction",11.0,undirected
"Being","Conviction",6.0,undirected
"Being","Cowardice",4.0,undirected
"Being","Crime",2.0,undirected
"Being","Criterion",3.0,undirected
"Being","Cult",8.0,undirected
"Being","Culture",7.0,undirected
"Being","Customs",5.0,undirected
"Being","Darkness",2.0,undirected
"Being","Daughter",1.0,undirected
"Being","Death",17.0,undirected
"Being","Depth",2.0,undirected
"Being","Derangement",1.0,undirected
"Being","Desire",5.0,undirected
"Being","Destruction",5.0,undirected
"Being","Determinatenesses",4.0,undirected
"Being","Determinations",13.0,undirected
"Being","Devotion",2.0,undirected
"Being","Differentiation",2.0,undirected
"Being","Discipline",4.0,undirected
"Being","Disparity",6.0,undirected
"Being","Dissemblance",2.0,undirected
"Being","Dissolution",3.0,undirected
"Being","Diversity",2.0,undirected
"Being","Duality",1.0,undirected
"Being","Duty",41.0,undirected
"Being","Electricity",4.0,undirected
"Being","Elimination",2.0,undirected
"Being","Emptiness",3.0,undirected
"Being","Enjoyment",11.0,undirected
"Being","Enlightenment",24.0,undirected
"Being","Equilibrium",5.0,undirected
"Being","Essence",136.0,undirected
"Being","Evil",14.0,undirected
"Being","Existence",131.0,undirected
"Being","Experience",12.0,undirected
"Being","Expression",20.0,undirected
"Being","Externality",5.0,undirected
"Being","Externalization",13.0,undirected
"Being","Extreme",12.0,undirected
"Being","Faith",49.0,undirected
"Being","Fate",6.0,undirected
"Being","Fear",6.0,undirected
"Being","Force",33.0,undirected
"Being","Forms",149.0,undirected
"Being","Freedom",26.0,undirected
"Being","Genesis",1.0,undirected
"Being","Glory",1.0,undirected
"Being","God",26.0,undirected
"Being","Government",4.0,undirected
"Being","Grace",1.0,undirected
"Being","Grave",1.0,undirected
"Being","Gravity",1.0,undirected
"Being","Hand",48.0,undirected
"Being","Happiness",4.0,undirected
"Being","History",2.0,undirected
"Being","Honour",7.0,undirected
"Being","Hope",1.0,undirected
"Being","Hypocrisy",3.0,undirected
"Being","Idea",18.0,undirected
"Being","Idealism",1.0,undirected
"Being","Identity",24.0,undirected
"Being","Immediacy",46.0,undirected
"Being","Independence",19.0,undirected
"Being","Individuality",74.0,undirected
"Being","Infinitude",1.0,undirected
"Being","Infinity",3.0,undirected
"Being","Instrument",6.0,undirected
"Being","Intention",7.0,undirected
"Being","Interfusion",4.0,undirected
"Being","Inwardness",5.0,undirected
"Being","Isolation",3.0,undirected
"Being","Judgement",8.0,undirected
"Being","Kingdom",2.0,undirected
"Being","Knowing",41.0,undirected
"Being","Knowledge",53.0,undirected
"Being","Labour",2.0,undirected
"Being","Law",62.0,undirected
"Being","Lawgiver",3.0,undirected
"Being","Life",35.0,undirected
"Being","Lordship",2.0,undirected
"Being","Manifold",8.0,undirected
"Being","Mask",2.0,undirected
"Being","Matter",25.0,undirected
"Being","Mediation",11.0,undirected
"Being","Medium",13.0,undirected
"Being","Mind",5.0,undirected
"Being","Moment",145.0,undirected
"Being","Morality",25.0,undirected
"Being","Motion",3.0,undirected
"Being","Movement",64.0,undirected
"Being","Multiplicity",3.0,undirected
"Being","Multitude",1.0,undirected
"Being","Mystery",1.0,undirected
"Being","Nation",3.0,undirected
"Being","Nature",105.0,undirected
"Being","Negation",15.0,undirected
"Being","Negativity",26.0,undirected
"Being","Nothingness",7.0,undirected
"Being","Notion",132.0,undirected
"Being","Nullity",1.0,undirected
"Being","Object",138.0,undirected
"Being","Observation",17.0,undirected
"Being","Observer",7.0,undirected
"Being","Oneness",3.0,undirected
"Being","Order",18.0,undirected
"Being","Ordinance",2.0,undirected
"Being","Organism",13.0,undirected
"Being","Otherness",20.0,undirected
"Being","Pantheism",1.0,undirected
"Being","Parties",1.0,undirected
"Being","Pathos",3.0,undirected
"Being","Perception",22.0,undirected
"Being","Perversion",4.0,undirected
"Being","Philosophy",5.0,undirected
"Being","Physiognomy",1.0,undirected
"Being","picture",1.0,undirected
"Being","Plurality",1.0,undirected
"Being","Positive",24.0,undirected
"Being","Possession",7.0,undirected
"Being","Power",41.0,undirected
"Being","Principle",21.0,undirected
"Being","Property",12.0,undirected
"Being","Psychology",1.0,undirected
"Being","Punishment",3.0,undirected
"Being","Purity",5.0,undirected
"Being","Purposiveness",2.0,undirected
"Being","Quality",6.0,undirected
"Being","Reality",108.0,undirected
"Being","Reason",66.0,undirected
"Being","Rebellion",1.0,undirected
"Being","Recognition",4.0,undirected
"Being","Reflection",12.0,undirected
"Being","Rejection",1.0,undirected
"Being","Relationship",16.0,undirected
"Being","Religion",17.0,undirected
"Being","Remoteness",2.0,undirected
"Being","Renunciation",2.0,undirected
"Being","Responsibility",2.0,undirected
"Being","Rightness",1.0,undirected
"Being","Sacrifice",4.0,undirected
"Being","Satisfaction",5.0,undirected
"Being","Scepticism",3.0,undirected
"Being","Science",12.0,undirected
"Being","Self-conscious",34.0,undirected
"Being","selfhood",3.0,undirected
"Being","Sense",23.0,undirected
"Being","Sense-knowledge",2.0,undirected
"Being","Sensibility",2.0,undirected
"Being","Sensuousness",2.0,undirected
"Being","Shape",36.0,undirected
"Being","Sidedness",3.0,undirected
"Being","Simplicity",18.0,undirected
"Being","Singleness",10.0,undirected
"Being","Sister",3.0,undirected
"Being","Skull",3.0,undirected
"Being","Soliciting",5.0,undirected
"Being","Soul",11.0,undirected
"Being","Species",5.0,undirected
"Being","Spirit",169.0,undirected
"Being","Stoicism",3.0,undirected
"Being","Struggle",5.0,undirected
"Being","Subject",25.0,undirected
"Being","Subsistence",6.0,undirected
"Being","Substance",86.0,undirected
"Being","Substantiality",4.0,undirected
"Being","Sun",3.0,undirected
"Being","Superiority",1.0,undirected
"Being","Supersensible",5.0,undirected
"Being","Supersession",3.0,undirected
"Being","Syllogism",3.0,undirected
"Being","Thinghood",9.0,undirected
"Being","Time",78.0,undirected
"Being","Totality",3.0,undirected
"Being","Tragedy",1.0,undirected
"Being","Transition",7.0,undirected
"Being","Triumph",1.0,undirected
"Being","Trust",6.0,undirected
"Being","Uncertainty",1.0,undirected
"Being","Unchangeable",15.0,undirected
"Being","Unchangeableness",3.0,undirected
"Being","Unconscious",8.0,undirected
"Being","Understanding",25.0,undirected
"Being","Union",1.0,undirected
"Being","Unity",117.0,undirected
"Being","Universality",41.0,undirected
"Being","Unreality",2.0,undirected
"Being","Utility",5.0,undirected
"Being","Utterance",3.0,undirected
"Being","Vacuum",2.0,undirected
"Being","Velocity",1.0,undirected
"Being","Violence",1.0,undirected
"Being","Virtue",10.0,undirected
"Being","Welfare",1.0,undirected
"Being","Wisdom",3.0,undirected
"Being","Work",28.0,undirected
"Being","World",97.0,undirected
"Being","Worship",3.0,undirected
"Being","Zeus",3.0,undirected
"Blood","Brother",3.0,undirected
"Blood","Consciousness",1.0,undirected
"Blood","Desire",1.0,undirected
"Blood","Equilibrium",3.0,undirected
"Blood","Essence",2.0,undirected
"Blood","Forms",1.0,undirected
"Blood","God",1.0,undirected
"Blood","Identity",1.0,undirected
"Blood","Individuality",1.0,undirected
"Blood","Law",2.0,undirected
"Blood","Life",3.0,undirected
"Blood","Mystery",2.0,undirected
"Blood","Object",1.0,undirected
"Blood","Reality",1.0,undirected
"Blood","Sister",3.0,undirected
"Blood","Soul",1.0,undirected
"Blood","Substance",1.0,undirected
"Blood","World",2.0,undirected
"bondsman","Character",1.0,undirected
"bondsman","Consciousness",20.0,undirected
"bondsman","Desire",3.0,undirected
"bondsman","Duality",1.0,undirected
"bondsman","Enjoyment",3.0,undirected
"bondsman","Existence",2.0,undirected
"bondsman","Fear",4.0,undirected
"bondsman","Forms",1.0,undirected
"bondsman","Independence",5.0,undirected
"bondsman","Instrument",2.0,undirected
"bondsman","Lordship",1.0,undirected
"bondsman","Moment",5.0,undirected
"bondsman","Nature",1.0,undirected
"bondsman","Negativity",1.0,undirected
"bondsman","Notion",2.0,undirected
"bondsman","Object",4.0,undirected
"bondsman","Otherness",2.0,undirected
"bondsman","Power",1.0,undirected
"bondsman","Recognition",3.0,undirected
"bondsman","Relationship",8.0,undirected
"bondsman","Scepticism",1.0,undirected
"bondsman","Stoicism",1.0,undirected
"bondsman","Thinghood",3.0,undirected
"bondsman","Time",1.0,undirected
"bondsman","Wisdom",1.0,undirected
"bondsman","Work",2.0,undirected
"Brother","Children",1.0,undirected
"Brother","Community",1.0,undirected
"Brother","Consciousness",1.0,undirected
"Brother","Content",1.0,undirected
"Brother","Desire",3.0,undirected
"Brother","Destruction",1.0,undirected
"Brother","Duty",3.0,undirected
"Brother","Equilibrium",2.0,undirected
"Brother","Forms",2.0,undirected
"Brother","Identity",1.0,undirected
"Brother","Individuality",3.0,undirected
"Brother","Knowing",1.0,undirected
"Brother","Law",1.0,undirected
"Brother","Life",4.0,undirected
"Brother","Moment",1.0,undirected
"Brother","Parents",1.0,undirected
"Brother","Possession",1.0,undirected
"Brother","Power",1.0,undirected
"Brother","Recognition",1.0,undirected
"Brother","Relationship",3.0,undirected
"Brother","Self-conscious",2.0,undirected
"Brother","Sister",10.0,undirected
"Brother","Spirit",3.0,undirected
"Brother","Unity",1.0,undirected
"Brother","Universality",3.0,undirected
"Certainty","Character",7.0,undirected
"Certainty","Citizen",2.0,undirected
"Certainty","Community",1.0,undirected
"Certainty","Consciousness",108.0,undirected
"Certainty","Content",27.0,undirected
"Certainty","Contingency",1.0,undirected
"Certainty","Conviction",2.0,undirected
"Certainty","Cult",2.0,undirected
"Certainty","Culture",1.0,undirected
"Certainty","Customs",1.0,undirected
"Certainty","Death",1.0,undirected
"Certainty","Desire",3.0,undirected
"Certainty","Destruction",2.0,undirected
"Certainty","Determinations",2.0,undirected
"Certainty","Disparity",1.0,undirected
"Certainty","Duty",7.0,undirected
"Certainty","Enjoyment",5.0,undirected
"Certainty","Enlightenment",3.0,undirected
"Certainty","Essence",23.0,undirected
"Certainty","Evil",2.0,undirected
"Certainty","Existence",18.0,undirected
"Certainty","Experience",17.0,undirected
"Certainty","Expression",3.0,undirected
"Certainty","Externalization",3.0,undirected
"Certainty","Extreme",1.0,undirected
"Certainty","Faith",14.0,undirected
"Certainty","Fate",1.0,undirected
"Certainty","Fear",2.0,undirected
"Certainty","Force",1.0,undirected
"Certainty","Forms",28.0,undirected
"Certainty","Freedom",4.0,undirected
"Certainty","God",1.0,undirected
"Certainty","Government",1.0,undirected
"Certainty","Hand",10.0,undirected
"Certainty","History",6.0,undirected
"Certainty","Idea",4.0,undirected
"Certainty","Idealism",8.0,undirected
"Certainty","Identity",2.0,undirected
"Certainty","Immediacy",10.0,undirected
"Certainty","Independence",3.0,undirected
"Certainty","Individuality",7.0,undirected
"Certainty","Instrument",1.0,undirected
"Certainty","Intention",1.0,undirected
"Certainty","Interfusion",1.0,undirected
"Certainty","Inwardness",1.0,undirected
"Certainty","Judgement",1.0,undirected
"Certainty","Knowing",13.0,undirected
"Certainty","Knowledge",13.0,undirected
"Certainty","Law",2.0,undirected
"Certainty","Life",7.0,undirected
"Certainty","Lordship",1.0,undirected
"Certainty","Matter",6.0,undirected
"Certainty","Mediation",3.0,undirected
"Certainty","Moment",8.0,undirected
"Certainty","Movement",8.0,undirected
"Certainty","Multiplicity",1.0,undirected
"Certainty","Nation",3.0,undirected
"Certainty","Nature",8.0,undirected
"Certainty","Negation",2.0,undirected
"Certainty","Nothingness",3.0,undirected
"Certainty","Notion",22.0,undirected
"Certainty","Object",63.0,undirected
"Certainty","Observer",3.0,undirected
"Certainty","Order",3.0,undirected
"Certainty","Otherness",2.0,undirected
"Certainty","Pathos",1.0,undirected
"Certainty","Perception",28.0,undirected
"Certainty","Philosophy",1.0,undirected
"Certainty","Plato",1.0,undirected
"Certainty","Plurality",1.0,undirected
"Certainty","Positive",2.0,undirected
"Certainty","Possession",1.0,undirected
"Certainty","Power",8.0,undirected
"Certainty","Principle",7.0,undirected
"Certainty","Quality",1.0,undirected
"Certainty","Reality",42.0,undirected
"Certainty","Reason",30.0,undirected
"Certainty","Recognition",1.0,undirected
"Certainty","Reflection",4.0,undirected
"Certainty","Rejection",1.0,undirected
"Certainty","Relationship",6.0,undirected
"Certainty","Religion",3.0,undirected
"Certainty","Rightness",1.0,undirected
"Certainty","Satisfaction",3.0,undirected
"Certainty","Scepticism",2.0,undirected
"Certainty","Science",2.0,undirected
"Certainty","Self-conscious",3.0,undirected
"Certainty","Sense",7.0,undirected
"Certainty","Sense-knowledge",2.0,undirected
"Certainty","Sensuousness",2.0,undirected
"Certainty","Shape",6.0,undirected
"Certainty","Simplicity",1.0,undirected
"Certainty","Soul",1.0,undirected
"Certainty","Spirit",30.0,undirected
"Certainty","Struggle",1.0,undirected
"Certainty","Subject",3.0,undirected
"Certainty","Substance",15.0,undirected
"Certainty","Substantiality",2.0,undirected
"Certainty","Supersensible",1.0,undirected
"Certainty","Supersession",1.0,undirected
"Certainty","Thinghood",1.0,undirected
"Certainty","Time",11.0,undirected
"Certainty","Tragedy",1.0,undirected
"Certainty","Trust",5.0,undirected
"Certainty","Unconscious",2.0,undirected
"Certainty","Understanding",7.0,undirected
"Certainty","Unity",10.0,undirected
"Certainty","Universality",6.0,undirected
"Certainty","Wisdom",1.0,undirected
"Certainty","Work",3.0,undirected
"Certainty","World",13.0,undirected
"Certainty","Zeus",1.0,undirected
"Character","Children",1.0,undirected
"Character","Cognition",1.0,undirected
"Character","Community",1.0,undirected
"Character","Conception",1.0,undirected
"Character","Confession",1.0,undirected
"Character","Consciousness",38.0,undirected
"Character","Content",13.0,undirected
"Character","Contradiction",1.0,undirected
"Character","Crime",1.0,undirected
"Character","Cult",1.0,undirected
"Character","Culture",1.0,undirected
"Character","Customs",2.0,undirected
"Character","Death",1.0,undirected
"Character","Depth",1.0,undirected
"Character","Destruction",1.0,undirected
"Character","Determinations",2.0,undirected
"Character","Dissolution",1.0,undirected
"Character","Diversity",1.0,undirected
"Character","Duality",1.0,undirected
"Character","Duty",4.0,undirected
"Character","Emptiness",1.0,undirected
"Character","Enjoyment",1.0,undirected
"Character","Enlightenment",1.0,undirected
"Character","Essence",7.0,undirected
"Character","Evil",1.0,undirected
"Character","Existence",9.0,undirected
"Character","Externality",1.0,undirected
